Andor Márkus,67,RB,HUNGARY,hu,Yes,uncommon,
Gellért Seres,65,RB,HUNGARY,hu,Yes,uncommon,
Adorján Andrási,61,RB,HUNGARY,hu,Yes,common,
Bertalan Dóczi,60,RB,HUNGARY,hu,Yes,common,
Áron Kékesi,75,CDM,HUNGARY,hu,Yes,rare,
Mihály Szigetvári,73,CDM,HUNGARY,hu,Yes,uncommon,
Áron Mátrai,67,CDM,HUNGARY,hu,Yes,uncommon,
Vilmos Kozma,64,CDM,HUNGARY,hu,Yes,common,
Ábel Solti,59,CDM,HUNGARY,hu,Yes,common,
Szilveszter Károly,69,CM,HUNGARY,hu,Yes,uncommon,
Tivadar Szőllősi,67,CM,HUNGARY,hu,Yes,uncommon,
Rezső Csányi,66,CM,HUNGARY,hu,Yes,uncommon,
Alajos Posta,66,CM,HUNGARY,hu,Yes,uncommon,
Antal Pásztor,62,CM,HUNGARY,hu,Yes,common,
Benedek Csernus,88,CAM,HUNGARY,hu,Yes,legend,
Barnabás Vona,77,CAM,HUNGARY,hu,Yes,rare,
Antal Balla,71,CAM,HUNGARY,hu,Yes,uncommon,
Ábel Czeglédi,69,CAM,HUNGARY,hu,Yes,uncommon,
Miklós Bacsa,68,CAM,HUNGARY,hu,Yes,uncommon,
Zalán Pesti,79,LW,HUNGARY,hu,Yes,rare,
Oszkár Bencze,76,LW,HUNGARY,hu,Yes,rare,
Győző Kristóf,62,LW,HUNGARY,hu,Yes,common,
László Kapusi,61,LW,HUNGARY,hu,Yes,common,
Barnabás Gyenes,56,LW,HUNGARY,hu,Yes,common,
Domonkos Soltész,73,LM,HUNGARY,hu,Yes,uncommon,
Ernő Füredi,71,LM,HUNGARY,hu,Yes,uncommon,
Jácint Bakó,70,LM,HUNGARY,hu,Yes,uncommon,
Ferenc Balatoni,65,LM,HUNGARY,hu,Yes,uncommon,
Nándor Bősze,65,LM,HUNGARY,hu,Yes,uncommon,
Kristóf Baráth,75,RW,HUNGARY,hu,Yes,rare,
Frigyes Szirmai,75,RW,HUNGARY,hu,Yes,rare,
János Pusztai,66,RW,HUNGARY,hu,Yes,uncommon,
Olivér Vámosi,50,RW,HUNGARY,hu,Yes,common,
Viktor Szalma,62,RM,HUNGARY,hu,Yes,common,
Jácint Dajka,59,RM,HUNGARY,hu,Yes,common,
Hunor Vér,58,RM,HUNGARY,hu,Yes,common,
Elek Baksa,71,CF,HUNGARY,hu,Yes,uncommon,
Géza Birkás,56,CF,HUNGARY,hu,Yes,common,
György Csala,83,ST,HUNGARY,hu,Yes,rare,
Jenő Bán,75,ST,HUNGARY,hu,Yes,rare,
Barnabás Csala,71,ST,HUNGARY,hu,Yes,uncommon,
Donát Nemes,67,ST,HUNGARY,hu,Yes,uncommon,
Nagy Zsíros,66,ST,HUNGARY,hu,Yes,uncommon,
U-seong Simon,85,GK,KOREA_REPUBLIC,kr,Yes,legend,
Ju-Won Jiang,77,GK,KOREA_REPUBLIC,kr,Yes,rare,
Min-Su Gurung,75,GK,KOREA_REPUBLIC,kr,Yes,rare,
Su-Ho Prasad,72,GK,KOREA_REPUBLIC,kr,Yes,uncommon,
La-On Sales,72,GK,KOREA_REPUBLIC,kr,Yes,uncommon,
Seong-Bin Ru,88,LB,KOREA_REPUBLIC,kr,Yes,legend,
Si-Hun Chae,84,LB,KOREA_REPUBLIC,kr,Yes,rare,
Ha-rang Kay,83,LB,KOREA_REPUBLIC,kr,Yes,rare,
Seong-u Lim,76,LB,KOREA_REPUBLIC,kr,Yes,rare,
Hyeon-Seok Woon,74,LB,KOREA_REPUBLIC,kr,Yes,uncommon,
Tae-Yun Michael,73,LWB,KOREA_REPUBLIC,kr,Yes,uncommon,
Min-Gi He,64,LWB,KOREA_REPUBLIC,kr,Yes,common,
Seung-Won Kal,51,LWB,KOREA_REPUBLIC,kr,Yes,common,
Yeon-Jun Hue,44,LWB,KOREA_REPUBLIC,kr,Yes,common,
Ye-Seong Kown,85,CB,KOREA_REPUBLIC,kr,Yes,legend,
Seung-Jun Coleman,81,CB,KOREA_REPUBLIC,kr,Yes,rare,
Ha-Bin Bora,81,CB,KOREA_REPUBLIC,kr,Yes,rare,
Jun-U Jean,79,CB,KOREA_REPUBLIC,kr,Yes,rare,
Ju-hyeok Na,78,CB,KOREA_REPUBLIC,kr,Yes,rare,
Do-Yeong Kuk,78,RB,KOREA_REPUBLIC,kr,Yes,rare,
Seung Pastor,77,RB,KOREA_REPUBLIC,kr,Yes,rare,
Da-On Patel,73,RB,KOREA_REPUBLIC,kr,Yes,uncommon,
Jin-Ho Woods,70,RB,KOREA_REPUBLIC,kr,Yes,uncommon,
Seung-Bin Watson,69,RB,KOREA_REPUBLIC,kr,Yes,uncommon,
Seo-hu Gonzalez,65,RWB,KOREA_REPUBLIC,kr,Yes,uncommon,
Min-Yeong Choy,58,RWB,KOREA_REPUBLIC,kr,Yes,common,
Jae-In Ross,53,RWB,KOREA_REPUBLIC,kr,Yes,common,
Seung-Hyeon Doe,53,RWB,KOREA_REPUBLIC,kr,Yes,common,
Si-An Abu,83,CDM,KOREA_REPUBLIC,kr,Yes,rare,
Ji-Hu Yu,77,CDM,KOREA_REPUBLIC,kr,Yes,rare,
Min-U Dunn,76,CDM,KOREA_REPUBLIC,kr,Yes,rare,
Sang-Yun Pandey,73,CDM,KOREA_REPUBLIC,kr,Yes,uncommon,
Seung-Hyeon Butt,70,CDM,KOREA_REPUBLIC,kr,Yes,uncommon,
U-Ju Gautam,79,CM,KOREA_REPUBLIC,kr,Yes,rare,
Ji-Hyeon Hyuk,78,CM,KOREA_REPUBLIC,kr,Yes,rare,
Beom-Jun Lewis,76,CM,KOREA_REPUBLIC,kr,Yes,rare,
Han-Byeol Nah,76,CM,KOREA_REPUBLIC,kr,Yes,rare,
Dan-u Lin,74,CM,KOREA_REPUBLIC,kr,Yes,uncommon,
Gyu-Won Long,73,CAM,KOREA_REPUBLIC,kr,Yes,uncommon,
Da-Won Muller,69,CAM,KOREA_REPUBLIC,kr,Yes,uncommon,
Min-U Boss,66,CAM,KOREA_REPUBLIC,kr,Yes,uncommon,
Hae-sol Gimm,65,CAM,KOREA_REPUBLIC,kr,Yes,uncommon,
Do-ha Tanaka,65,CAM,KOREA_REPUBLIC,kr,Yes,uncommon,
Seung-Yun Holland,81,LW,KOREA_REPUBLIC,kr,Yes,rare,
Seo-won Sw,76,LW,KOREA_REPUBLIC,kr,Yes,rare,
Yun-Seong Chao,76,LW,KOREA_REPUBLIC,kr,Yes,rare,
Tae-u Duck,68,LW,KOREA_REPUBLIC,kr,Yes,uncommon,
Si-yul Tu,62,LW,KOREA_REPUBLIC,kr,Yes,common,
San Min,85,LM,KOREA_REPUBLIC,kr,Yes,legend,
Seung-Yeon Kyung,82,LM,KOREA_REPUBLIC,kr,Yes,rare,
Min-Seong Se,77,LM,KOREA_REPUBLIC,kr,Yes,rare,
Do-Yeong Paik,76,LM,KOREA_REPUBLIC,kr,Yes,rare,
Dong-Hyeon Doe,75,LM,KOREA_REPUBLIC,kr,Yes,rare,
Seong-Hun Ghang,85,RW,KOREA_REPUBLIC,kr,Yes,legend,
Ga-on Peter,78,RW,KOREA_REPUBLIC,kr,Yes,rare,
Sang-Min Ng,76,RW,KOREA_REPUBLIC,kr,Yes,rare,
Dong-Uk Eng,67,RW,KOREA_REPUBLIC,kr,Yes,uncommon,
Young Mae,65,RW,KOREA_REPUBLIC,kr,Yes,uncommon,
Tae-Ho Ellis,75,RM,KOREA_REPUBLIC,kr,Yes,rare,
Ha-Min Stevens,73,RM,KOREA_REPUBLIC,kr,Yes,uncommon,
Dong-Ha Bautista,68,RM,KOREA_REPUBLIC,kr,Yes,uncommon,
Ho-Jun Namkoong,67,RM,KOREA_REPUBLIC,kr,Yes,uncommon,
Sin-U Nah,63,RM,KOREA_REPUBLIC,kr,Yes,common,
Ha-yul Hee,75,CF,KOREA_REPUBLIC,kr,Yes,rare,
Chae-yul Henry,70,CF,KOREA_REPUBLIC,kr,Yes,uncommon,
Min-Ho Sampath,68,CF,KOREA_REPUBLIC,kr,Yes,uncommon,
Chan-U Sarkar,50,CF,KOREA_REPUBLIC,kr,Yes,common,
Ha-Jin Davies,78,ST,KOREA_REPUBLIC,kr,Yes,rare,
Min-Gyu Busan,78,ST,KOREA_REPUBLIC,kr,Yes,rare,
Hyeon-u Chou,74,ST,KOREA_REPUBLIC,kr,Yes,uncommon,
U-hyeon Bell,73,ST,KOREA_REPUBLIC,kr,Yes,uncommon,
Ju-hyeok Ping,73,ST,KOREA_REPUBLIC,kr,Yes,uncommon,
Valter Mele,80,GK,ITALY,it,Yes,rare,
Pasquale Piras,79,GK,ITALY,it,Yes,rare,
Mario Campo,79,GK,ITALY,it,Yes,rare,
Simone Parente,78,GK,ITALY,it,Yes,rare,
Piero Damiano,78,GK,ITALY,it,Yes,rare,
Mattia Schiavon,77,LB,ITALY,it,Yes,rare,
Damiano Cardillo,75,LB,ITALY,it,Yes,rare,
Adolfo Parisi,74,LB,ITALY,it,Yes,uncommon,
Vittorio Albano,74,LB,ITALY,it,Yes,uncommon,
Bruno Benassi,73,LB,ITALY,it,Yes,uncommon,
Oreste Castiglione,86,LWB,ITALY,it,Yes,legend,
Gabriele Perini,69,LWB,ITALY,it,Yes,uncommon,
Alfredo D'Andrea,45,LWB,ITALY,it,Yes,common,
Domenico Cassano,84,CB,ITALY,it,Yes,rare,
Luca Casula,83,CB,ITALY,it,Yes,rare,
Nunzio Morra,83,CB,ITALY,it,Yes,rare,
Sandro Berti,83,CB,ITALY,it,Yes,rare,
Matteo Alessi,82,CB,ITALY,it,Yes,rare,
Loris Benedetto,77,RB,ITALY,it,Yes,rare,
Gaetano Catania,76,RB,ITALY,it,Yes,rare,
Alfio Pintus,71,RB,ITALY,it,Yes,uncommon,
Gianpaolo Daniele,68,RB,ITALY,it,Yes,uncommon,
Enrico Anselmi,68,RB,ITALY,it,Yes,uncommon,
Sauro Cherubini,79,RWB,ITALY,it,Yes,rare,
Luigi Lisi,75,RWB,ITALY,it,Yes,rare,
Riccardo Gandini,71,RWB,ITALY,it,Yes,uncommon,
Raimondo Tagliabue,64,RWB,ITALY,it,Yes,common,
Pietro D'Elia,57,RWB,ITALY,it,Yes,common,
Fiorenzo Rota,76,CDM,ITALY,it,Yes,rare,
Giancarlo di Palma,72,CDM,ITALY,it,Yes,uncommon,
Aurelio Cassano,72,CDM,ITALY,it,Yes,uncommon,
Gaetano Porro,70,CDM,ITALY,it,Yes,uncommon,
Gianluca de Rosa,70,CDM,ITALY,it,Yes,uncommon,
Federico Alessandrini,80,CM,ITALY,it,Yes,rare,
Pier Antonucci,80,CM,ITALY,it,Yes,rare,
Vito di Palma,79,CM,ITALY,it,Yes,rare,
Gianfranco Lazzaro,79,CM,ITALY,it,Yes,rare,
Sante Musumeci,78,CM,ITALY,it,Yes,rare,
Giampietro Federici,81,CAM,ITALY,it,Yes,rare,
Pierpaolo Luciani,80,CAM,ITALY,it,Yes,rare,
Adolfo Fantoni,80,CAM,ITALY,it,Yes,rare,
Martino Bongiovanni,76,CAM,ITALY,it,Yes,rare,
Josef Bettoni,71,CAM,ITALY,it,Yes,uncommon,
Agostino Florio,78,LW,ITALY,it,Yes,rare,
Giampietro Graziano,69,LW,ITALY,it,Yes,uncommon,
Oronzo Vecchi,66,LW,ITALY,it,Yes,uncommon,
Pino Semeraro,64,LW,ITALY,it,Yes,common,
Costantino Piscopo,60,LW,ITALY,it,Yes,common,
Ennio Ghilardi,77,LM,ITALY,it,Yes,rare,
Giulio Ripamonti,74,LM,ITALY,it,Yes,uncommon,
Mauro Facchini,73,LM,ITALY,it,Yes,uncommon,
Mario di Pasquale,71,LM,ITALY,it,Yes,uncommon,
Vito Biondi,68,LM,ITALY,it,Yes,uncommon,
Mattia Valentini,88,RW,ITALY,it,Yes,legend,
Ernesto Contini,72,RW,ITALY,it,Yes,uncommon,
Armando Castiglione,62,RW,ITALY,it,Yes,common,
Ermanno Gregori,55,RW,ITALY,it,Yes,common,
Moreno Todaro,47,RW,ITALY,it,Yes,common,
Umberto de Angelis,74,RM,ITALY,it,Yes,uncommon,
Gioacchino Giusti,74,RM,ITALY,it,Yes,uncommon,
Orazio Maggioni,70,RM,ITALY,it,Yes,uncommon,
Ezio Costantino,68,RM,ITALY,it,Yes,uncommon,
Fabio Patti,68,RM,ITALY,it,Yes,uncommon,
Ferdinando Palmieri,63,CF,ITALY,it,Yes,common,
Loris Olivieri,80,ST,ITALY,it,Yes,rare,
Aldo lo Presti,79,ST,ITALY,it,Yes,rare,
Carmelo Campisi,76,ST,ITALY,it,Yes,rare,
Aurelio Cecchi,74,ST,ITALY,it,Yes,uncommon,
Giordano Giuliano,74,ST,ITALY,it,Yes,uncommon,
Parviz Eslami,72,GK,IRAN,ir,Yes,uncommon,
Arash Khodaie,71,GK,IRAN,ir,Yes,uncommon,
Vahid Rad,68,GK,IRAN,ir,Yes,uncommon,
Shahab Karamati,65,GK,IRAN,ir,Yes,uncommon,
Gholam Javid,64,GK,IRAN,ir,Yes,common,
Homayoun Khodabandeh,80,LB,IRAN,ir,Yes,rare,
Taghi Alipour,68,LB,IRAN,ir,Yes,uncommon,
Mohammadi Qadere,66,LB,IRAN,ir,Yes,uncommon,
Shahin Pour,65,LB,IRAN,ir,Yes,uncommon,
Abolfazl Yousefi,61,LB,IRAN,ir,Yes,common,
Azim Asgharzadeh,63,LWB,IRAN,ir,Yes,common,
Abdollah Sidi,79,CB,IRAN,ir,Yes,rare,
Hamed Kaviani,75,CB,IRAN,ir,Yes,rare,
Rasool Pudineh,74,CB,IRAN,ir,Yes,uncommon,
Poya Seif,69,CB,IRAN,ir,Yes,uncommon,
Sohrab Sarlak,68,CB,IRAN,ir,Yes,uncommon,
Tohid Zare,72,RB,IRAN,ir,Yes,uncommon,
Rasool Abbaspour,63,RB,IRAN,ir,Yes,common,
Hashem Ghaffari,63,RB,IRAN,ir,Yes,common,
Rahimi Bahram,61,RB,IRAN,ir,Yes,common,
Shadi Yar,59,RB,IRAN,ir,Yes,common,
Pejman Eshghi,72,CDM,IRAN,ir,Yes,uncommon,
Kamran Gol,68,CDM,IRAN,ir,Yes,uncommon,
Keyvan Shirin,65,CDM,IRAN,ir,Yes,uncommon,
Maziar Arjmand,64,CDM,IRAN,ir,Yes,common,
Salar Deh,58,CDM,IRAN,ir,Yes,common,
Kianoush Haghashen,73,CM,IRAN,ir,Yes,uncommon,
Abdolreza Rabieh,73,CM,IRAN,ir,Yes,uncommon,
Majid Roshan,72,CM,IRAN,ir,Yes,uncommon,
Hamzeh Turki,70,CM,IRAN,ir,Yes,uncommon,
Poya Molavi,68,CM,IRAN,ir,Yes,uncommon,
Fakhri Fatemi,76,CAM,IRAN,ir,Yes,rare,
Kianoush Mousavian,74,CAM,IRAN,ir,Yes,uncommon,
Ebrahim Reyesi,71,CAM,IRAN,ir,Yes,uncommon,
Hooman Zeinali,55,CAM,IRAN,ir,Yes,common,
Parviz Bahman,53,CAM,IRAN,ir,Yes,common,
Mahdi Amin,68,LW,IRAN,ir,Yes,uncommon,
Shahin Bahri,72,LM,IRAN,ir,Yes,uncommon,
Hamed Montazeri,70,LM,IRAN,ir,Yes,uncommon,
Ramin Imam,69,LM,IRAN,ir,Yes,uncommon,
Mohammad Ali Bameri,57,LM,IRAN,ir,Yes,common,
Mehran Safavi,51,LM,IRAN,ir,Yes,common,
Jalil Namdar,63,RW,IRAN,ir,Yes,common,
Siavash Haghighat,62,RW,IRAN,ir,Yes,common,
Mansour Farhadi,58,RW,IRAN,ir,Yes,common,
Abdolreza Hoshyar,53,RW,IRAN,ir,Yes,common,
Mansour Taghipour,58,RM,IRAN,ir,Yes,common,
Abouzar Jabbari,55,RM,IRAN,ir,Yes,common,
Danial Siah,52,RM,IRAN,ir,Yes,common,
Rahmat Sarani,62,CF,IRAN,ir,Yes,common,
Masoud Feze,50,CF,IRAN,ir,Yes,common,
Naghi Akhlaghi,86,ST,IRAN,ir,Yes,legend,
Reza Karimian,83,ST,IRAN,ir,Yes,rare,
Nasim Asadpour,76,ST,IRAN,ir,Yes,rare,
Sirus Rezvani,75,ST,IRAN,ir,Yes,rare,
Hamzeh Taherkhani,75,ST,IRAN,ir,Yes,rare,
Kiyoshi Gunji,81,GK,JAPAN,jp,Yes,rare,
Tadao Kuroda,80,GK,JAPAN,jp,Yes,rare,
Shinya Sudo,80,GK,JAPAN,jp,Yes,rare,
Masaaki Miyagawa,77,GK,JAPAN,jp,Yes,rare,
Tatsumi Mochida,77,GK,JAPAN,jp,Yes,rare,
Kengo Moriyama,86,LB,JAPAN,jp,Yes,legend,
Katsuhiko Naka,81,LB,JAPAN,jp,Yes,rare,
Tomio Kaku,80,LB,JAPAN,jp,Yes,rare,
Kiyotaka Uehara,80,LB,JAPAN,jp,Yes,rare,
Yoshiaki Nakanishi,80,LB,JAPAN,jp,Yes,rare,
Masaaki Takanashi,61,LWB,JAPAN,jp,Yes,common,
Yoshio Shimamoto,61,LWB,JAPAN,jp,Yes,common,
Sadao Kobe,61,LWB,JAPAN,jp,Yes,common,
Yoshiyuki Miki,55,LWB,JAPAN,jp,Yes,common,
Kenji Matsugi,55,LWB,JAPAN,jp,Yes,common,
Akihiro Yoshimoto,88,CB,JAPAN,jp,Yes,legend,
Katsuyoshi Mizushima,82,CB,JAPAN,jp,Yes,rare,
Isamu Sawamura,81,CB,JAPAN,jp,Yes,rare,
Yoshinori Iwatani,77,CB,JAPAN,jp,Yes,rare,
Hitoshi Endo,75,CB,JAPAN,jp,Yes,rare,
Saburo Takasaki,87,RB,JAPAN,jp,Yes,legend,
Mamoru Dobashi,80,RB,JAPAN,jp,Yes,rare,
Mitsuo Kasai,78,RB,JAPAN,jp,Yes,rare,
Nobuyuki Sugimura,77,RB,JAPAN,jp,Yes,rare,
Ikuo Komura,76,RB,JAPAN,jp,Yes,rare,
Shunji Senda,65,RWB,JAPAN,jp,Yes,uncommon,
Keiji Seto,62,RWB,JAPAN,jp,Yes,common,
Tsukasa Konno,62,RWB,JAPAN,jp,Yes,common,
Ryuichi Osada,57,RWB,JAPAN,jp,Yes,common,
Nobuhiro Kanbayashi,75,CDM,JAPAN,jp,Yes,rare,
Hisashi Ishizawa,75,CDM,JAPAN,jp,Yes,rare,
Masaaki Nishida,73,CDM,JAPAN,jp,Yes,uncommon,
Masayoshi Yokoo,72,CDM,JAPAN,jp,Yes,uncommon,
Ryuichi Takeuchi,72,CDM,JAPAN,jp,Yes,uncommon,
Shozo Nojima,82,CM,JAPAN,jp,Yes,rare,
Junichi Itagaki,77,CM,JAPAN,jp,Yes,rare,
Norio Oda,77,CM,JAPAN,jp,Yes,rare,
Shinichi Yanagihara,76,CM,JAPAN,jp,Yes,rare,
Ikuo Egawa,75,CM,JAPAN,jp,Yes,rare,
Kazutoshi Ozeki,83,CAM,JAPAN,jp,Yes,rare,
Takayoshi Taue,78,CAM,JAPAN,jp,Yes,rare,
Shinji Serizawa,75,CAM,JAPAN,jp,Yes,rare,
Mamoru Fujimori,74,CAM,JAPAN,jp,Yes,uncommon,
Yasunori Araya,71,CAM,JAPAN,jp,Yes,uncommon,
Tetsuo Takeyama,80,LW,JAPAN,jp,Yes,rare,
Nobuhiro Tanimoto,78,LW,JAPAN,jp,Yes,rare,
Wataru Nakazawa,71,LW,JAPAN,jp,Yes,uncommon,
Hideyuki Goda,68,LW,JAPAN,jp,Yes,uncommon,
Shuji Asakura,68,LW,JAPAN,jp,Yes,uncommon,
Yoshio Igawa,76,LM,JAPAN,jp,Yes,rare,
Shingo Kawaguchi,75,LM,JAPAN,jp,Yes,rare,
Akihiro Oshita,71,LM,JAPAN,jp,Yes,uncommon,
Toshiyuki Hamamoto,70,LM,JAPAN,jp,Yes,uncommon,
Eiichi Mikami,69,LM,JAPAN,jp,Yes,uncommon,
Yoji Okura,85,RW,JAPAN,jp,Yes,legend,
Kazuhiko Osaka,81,RW,JAPAN,jp,Yes,rare,
Kohei Shinbo,72,RW,JAPAN,jp,Yes,uncommon,
Mitsuhiro Fujino,71,RW,JAPAN,jp,Yes,uncommon,
Shigenobu Hyugawa,70,RW,JAPAN,jp,Yes,uncommon,
Tadao Kan,83,RM,JAPAN,jp,Yes,rare,
Ryuichi Tajiri,82,RM,JAPAN,jp,Yes,rare,
Etsuo Yonekura,80,RM,JAPAN,jp,Yes,rare,
Kiyoshi Terada,78,RM,JAPAN,jp,Yes,rare,
Akihiko Nakano,78,RM,JAPAN,jp,Yes,rare,
Takayoshi Yabe,84,CF,JAPAN,jp,Yes,rare,
Mitsuhiro Nakabayashi,63,CF,JAPAN,jp,Yes,common,
Ryoji Takiguchi,63,CF,JAPAN,jp,Yes,common,
Kenji Kamiya,62,CF,JAPAN,jp,Yes,common,
Hideki Konpon,61,CF,JAPAN,jp,Yes,common,
Katsuhiro Kuriyama,83,ST,JAPAN,jp,Yes,rare,
Eiichi Omae,82,ST,JAPAN,jp,Yes,rare,
Yasuo Nakao,82,ST,JAPAN,jp,Yes,rare,
Tsukasa Saito,76,ST,JAPAN,jp,Yes,rare,
Takehiko Fujino,74,ST,JAPAN,jp,Yes,uncommon,
Genaro Canul,84,GK,MEXICO,mx,Yes,rare,
Demetrio Acosta,82,GK,MEXICO,mx,Yes,rare,
Erik Zuñiga,80,GK,MEXICO,mx,Yes,rare,
Pedro Gordillo,79,GK,MEXICO,mx,Yes,rare,
Ruben Michel,75,GK,MEXICO,mx,Yes,rare,
Demetrio Saldaña,76,LB,MEXICO,mx,Yes,rare,
Aldo Aviles,74,LB,MEXICO,mx,Yes,uncommon,
Joaquin Galeana,74,LB,MEXICO,mx,Yes,uncommon,
Cecilio Manjarrez,74,LB,MEXICO,mx,Yes,uncommon,
Emilio Alberto,72,LB,MEXICO,mx,Yes,uncommon,
Orlando Poot,76,LWB,MEXICO,mx,Yes,rare,
Florentino Colli,68,LWB,MEXICO,mx,Yes,uncommon,
Agustin Rueda,67,LWB,MEXICO,mx,Yes,uncommon,
Alberto Chuc,60,LWB,MEXICO,mx,Yes,common,
Margarito Carballo,55,LWB,MEXICO,mx,Yes,common,
Federico Daniel,78,CB,MEXICO,mx,Yes,rare,
Justino Matus,75,CB,MEXICO,mx,Yes,rare,
Claudio Velarde,73,CB,MEXICO,mx,Yes,uncommon,
Clemente Avila,73,CB,MEXICO,mx,Yes,uncommon,
Agustin Estrada,72,CB,MEXICO,mx,Yes,uncommon,
Celestino Acosta,85,RB,MEXICO,mx,Yes,legend,
Lorenzo Vieyra,82,RB,MEXICO,mx,Yes,rare,
Felix Muñiz,76,RB,MEXICO,mx,Yes,rare,
Ivan Miranda,76,RB,MEXICO,mx,Yes,rare,
Fidencio Ascencio,75,RB,MEXICO,mx,Yes,rare,
Ulises Iglesias,50,RWB,MEXICO,mx,Yes,common,
Emiliano Celis,49,RWB,MEXICO,mx,Yes,common,
Vicente Silvestre,83,CDM,MEXICO,mx,Yes,rare,
Christian Salcido,75,CDM,MEXICO,mx,Yes,rare,
Marcelo Ovando,74,CDM,MEXICO,mx,Yes,uncommon,
Julio Duron,74,CDM,MEXICO,mx,Yes,uncommon,
Joel Landa,66,CDM,MEXICO,mx,Yes,uncommon,
Cristobal Mariscal,77,CM,MEXICO,mx,Yes,rare,
Bernardino Terrazas,77,CM,MEXICO,mx,Yes,rare,
Abel Gaxiola,73,CM,MEXICO,mx,Yes,uncommon,
Manuel Limon,73,CM,MEXICO,mx,Yes,uncommon,
Ignacio Guillen,71,CM,MEXICO,mx,Yes,uncommon,
Abraham Blas,81,CAM,MEXICO,mx,Yes,rare,
Julio Moncada,79,CAM,MEXICO,mx,Yes,rare,
Andres Alatorre,68,CAM,MEXICO,mx,Yes,uncommon,
Julio Chaparro,66,CAM,MEXICO,mx,Yes,uncommon,
Apolinar Estevez,63,CAM,MEXICO,mx,Yes,common,
Juan Avia,76,LW,MEXICO,mx,Yes,rare,
Florentino de La Torre,62,LW,MEXICO,mx,Yes,common,
Salomon Porras,55,LW,MEXICO,mx,Yes,common,
Demetrio Escalante,55,LW,MEXICO,mx,Yes,common,
Gustavo Leija,52,LW,MEXICO,mx,Yes,common,
Mariano Santillan,76,LM,MEXICO,mx,Yes,rare,
Oscar Salcedo,71,LM,MEXICO,mx,Yes,uncommon,
Salvador Guillen,71,LM,MEXICO,mx,Yes,uncommon,
Mario Avila,69,LM,MEXICO,mx,Yes,uncommon,
Efrain Lagunes,68,LM,MEXICO,mx,Yes,uncommon,
Reynaldo Romo,74,RW,MEXICO,mx,Yes,uncommon,
Hilario Robledo,63,RW,MEXICO,mx,Yes,common,
Cecilio Licona,56,RW,MEXICO,mx,Yes,common,
Roberto Cedillo,56,RW,MEXICO,mx,Yes,common,
Everardo Cardoso,54,RW,MEXICO,mx,Yes,common,
Arturo Velasco,86,RM,MEXICO,mx,Yes,legend,
Gilberto Yañez,79,RM,MEXICO,mx,Yes,rare,
Macario Venegas,79,RM,MEXICO,mx,Yes,rare,
Pablo Navarrete,76,RM,MEXICO,mx,Yes,rare,
Julio Olivera,76,RM,MEXICO,mx,Yes,rare,
Marcelino Mendivil,66,CF,MEXICO,mx,Yes,uncommon,
Rosalio Colin,63,CF,MEXICO,mx,Yes,common,
Angel Aceves,61,CF,MEXICO,mx,Yes,common,
Gonzalo Amaya,59,CF,MEXICO,mx,Yes,common,
Marcelo Rivera,59,CF,MEXICO,mx,Yes,common,
Joel Renteria,85,ST,MEXICO,mx,Yes,legend,
Leobardo Caamal,83,ST,MEXICO,mx,Yes,rare,
Candelario Puente,79,ST,MEXICO,mx,Yes,rare,
Eloy Olan,79,ST,MEXICO,mx,Yes,rare,
Bernardo Pedraza,73,ST,MEXICO,mx,Yes,uncommon,
Mahdi Amraoui,75,GK,MOROCCO,ma,Yes,rare,
Boujemaa Chami,68,GK,MOROCCO,ma,Yes,uncommon,
Toufik Ait El,66,GK,MOROCCO,ma,Yes,uncommon,
Mounir Taibi,64,GK,MOROCCO,ma,Yes,common,
Imad Zeroual,64,GK,MOROCCO,ma,Yes,common,
Bilal Sbai,80,LB,MOROCCO,ma,Yes,rare,
Abdelfattah Saadi,74,LB,MOROCCO,ma,Yes,uncommon,
Aissam Nejjar,71,LB,MOROCCO,ma,Yes,uncommon,
Bouazza Daoudi,68,LB,MOROCCO,ma,Yes,uncommon,
Ayoub Fakir,68,LB,MOROCCO,ma,Yes,uncommon,
Majid Benamar,75,LWB,MOROCCO,ma,Yes,rare,
Nabil Hamidi,65,LWB,MOROCCO,ma,Yes,uncommon,
Abdelaziz Bel,56,LWB,MOROCCO,ma,Yes,common,
Abdelali Morchid,45,LWB,MOROCCO,ma,Yes,common,
Abdelhadi Samir,86,CB,MOROCCO,ma,Yes,legend,
Jamaa Nadir,85,CB,MOROCCO,ma,Yes,legend,
Larbi Rafik,82,CB,MOROCCO,ma,Yes,rare,
Med Naji,79,CB,MOROCCO,ma,Yes,rare,
Mouad Wahbi,79,CB,MOROCCO,ma,Yes,rare,
Yassine Abbassi,74,RB,MOROCCO,ma,Yes,uncommon,
Othman Hajji,71,RB,MOROCCO,ma,Yes,uncommon,
Kamal Taoufik,68,RB,MOROCCO,ma,Yes,uncommon,
Soufiane Soussi,67,RB,MOROCCO,ma,Yes,uncommon,
Habib Choukri,66,RB,MOROCCO,ma,Yes,uncommon,
Zakariae Slimani,58,RWB,MOROCCO,ma,Yes,common,
Taoufiq Mahfoud,77,CDM,MOROCCO,ma,Yes,rare,
El Mehdi Taleb,75,CDM,MOROCCO,ma,Yes,rare,
Majid Nour,74,CDM,MOROCCO,ma,Yes,uncommon,
Abdelhamid Taoufik,71,CDM,MOROCCO,ma,Yes,uncommon,
Abdelilah Mounir,71,CDM,MOROCCO,ma,Yes,uncommon,
